Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
161,435,299,68.7356321839081,25.9435775618204,21.4822592967648,80.6375136881019,0.32843813387424,0.210791075050711,1,3
162,241,0,0,20.3251141784897,15.2341646580799,-88.4513097540756,0.301993328451713,0.00867301277357415,0,3
163,254,0,0,22.8862384671846,14.3925904551486,15.8926643286323,0.479203334877258,0.00443106376408831,0,3
164,549,3,0.546448087431694,27.7801228737291,25.232316349594,22.1459955292923,0.184513732633309,0.0295439122825814,0,3
165,647,0,0,33.4133271037356,24.7767708087511,-29.0439595423038,0.198830196684548,0.0307179440555201,0,3
166,383,0,0,28.758434634718,17.2119902266417,33.0139270790518,0.157559002713357,0.0142630420314339,0,3
167,512,1,0.1953125,28.6671986378251,22.9966439416384,78.553239721234,0.207268688725491,0.0198223039215686,0,3
168,207,0,0,18.9167601398537,14.304339183804,-19.8716080928826,0.136667613905465,0.0159893909254523,0,3
169,201,0,0,21.0746027205096,12.5410887430534,32.3883150727318,0.619393229928787,0.0111013559652717,0,3
170,487,308,63.2443531827515,29.522390993829,21.5366051351519,-31.5793143632636,0.27457422394009,0.194757820992874,1,3
171,499,1,0.200400801603206,27.6340041063082,23.7591014883303,17.643265602084,0.171165861134033,0.0243074384062241,0,3
172,730,2,0.273972602739726,32.9079440506744,28.404769518067,42.2862822230917,0.176330915928016,0.0294708568358849,0,3
173,176,0,0,17.7774479230919,12.8689710920142,78.6724215361565,0.110049019607843,0.00071301247771836,0,3
174,616,0,0,29.0606597053981,27.0796686331596,-23.1295365260621,0.189483065953655,0.0193213649096002,0,3
175,514,0,0,26.5469818172848,24.7648133556357,34.575269981275,0.208300907911803,0.0170672159914549,0,3
176,402,1,0.248756218905473,34.7941650283857,14.9601113131207,75.4421030827569,0.299346405228759,0.00596039410789191,0,3
177,262,0,0,22.9385200160606,14.6524594293311,23.3150138354432,0.284822631342613,0.00169136356832809,0,3
178,685,0,0,31.5527687511434,27.7669180900029,28.8322056911471,0.194017460998999,0.0158580220409331,0,3
179,378,14,3.7037037037037,25.7447619485183,18.8973789272184,2.70904127131962,0.156022408963586,0.0313829235397862,0,3
180,186,7,3.76344086021505,16.2665747782805,14.7933310165812,75.169218793663,0.133333333333333,0.0323634830276196,0,3
181,258,0,0,23.5973622391051,14.3207154040475,-71.8201485731663,0.144170846633227,0,0,3
182,235,0,0,24.2297577062459,12.5024359334539,23.2568668852325,0.465448477263246,0.010997079682937,0,3
183,292,0,0,28.0061504873778,14.8703599800436,-37.4614843326714,0.20334407735697,0.0196481332258931,0,3
184,409,265,64.7921760391198,23.2795992655712,22.4611014239076,65.8121017540023,0.366987870942999,0.188542116112949,1,3
185,289,1,0.346020761245675,22.6298351855138,16.679118872593,70.5649367046461,0.154298120632336,0.0155505800936291,0,3
186,641,10,1.5600624024961,29.7523078030041,27.5540138073992,-29.4061940832896,0.157541831085009,0.0409348138631426,0,3
187,349,277,79.3696275071633,25.5208154255238,18.0870155870135,-24.0721861881603,0.279858419012305,0.308781392213046,1,3
188,432,302,69.9074074074074,24.5539783508014,22.5183328078101,7.68603789022894,0.134685911401598,0.233042846768337,1,3
189,607,1,0.164744645799012,30.4352261397965,25.512295222718,-16.9977152369116,0.187266207965889,0.023548793487741,0,3
190,591,2,0.338409475465313,29.4797789398559,26.1376673327632,34.0436008100686,0.141859925019078,0.0311336717428087,0,3
191,228,59,25.8771929824561,22.0652756546571,14.3065158496557,50.9474782621178,0.158324733402133,0.116924664602683,1,3
192,500,3,0.6,28.0339396327533,23.0443474920382,-31.7694589362962,0.141819607843138,0.0129882352941176,0,3
193,180,0,0,17.8488103374722,12.9204486852548,-19.3181608007723,0.148278867102396,0.00261437908496732,0,3
194,265,0,0,24.2765179046762,14.1363399158184,33.0044771535988,0.249811320754717,0.00229374768775434,0,3
195,191,140,73.2984293193717,18.016462309485,13.7512713408764,-18.5404760230171,0.102001847859562,0.220449645826917,1,3
196,291,0,0,22.9499649578399,16.2090831716776,-79.4217043438733,0.537672663567145,0.00455494912741728,0,3
197,341,90,26.3929618768328,28.267164987361,17.9881184804656,-66.5943679007755,0.138761428324996,0.113253981944684,1,3
198,223,146,65.4708520179372,17.5781403057952,16.2880896404938,-80.7118066750335,0.128479732700255,0.205715290600545,1,3
199,574,2,0.348432055749129,27.7294250759895,26.6131299256118,-25.9876941316912,0.17149005943841,0.0282298285167725,0,3
200,142,0,0,18.7997139752304,10.0012877552784,-18.8098604357385,0.365313449323391,0.0177851422259044,0,3
201,266,0,0,23.0438670892973,15.1734562529881,-55.1892818887781,0.139274657231313,0.00513047324192835,0,3
